id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
5363,3,october,1323,3-10-1323,Colne,SD8854739922,53.8554,-2.1756,England,Appears as Colme
5364,4,october,1323,4-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Heghtenhull
5365,5,october,1323,5-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Heghtenhull
5366,6,october,1323,6-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Heghtenhull
5367,7,october,1323,7-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Ightenhull
5368,8,october,1323,8-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Ightenhull
5369,9,october,1323,9-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Ightenhull
5370,10,october,1323,10-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Ightenhull
5371,11,october,1323,11-10-1323,Blackburn,SD6831128067,53.748,-2.482,England,Appears as Blackbourn
5372,12,october,1323,12-10-1323,Blackburn,SD6831128067,53.748,-2.482,England,Appears as Blackbourn
5373,13,october,1323,13-10-1323,Ightenhill,SD8218434224,53.804,-2.272,England,Appears as Heytenhull
5374,15,october,1323,15-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5375,17,october,1323,17-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5376,18,october,1323,18-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5377,19,october,1323,19-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5378,20,october,1323,20-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5379,21,october,1323,21-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5380,22,october,1323,22-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5381,24,october,1323,24-10-1323,Liverpool,SJ3471689692,53.4,-2.983333,England,N/A
5382,25,october,1323,25-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5383,26,october,1323,26-10-1323,Liverpool,SJ3471689692,53.4,-2.983333,England,N/A
5384,28,october,1323,28-10-1323,Up Holland,SD5185305175,53.541,-2.728,England,Appears as Holand
5385,28,october,1323,28-10-1323,Liverpool,SJ3471689692,53.4,-2.983333,England,N/A
5386,30,october,1323,30-10-1323,Ince,SJ4502576432,53.282,-2.826,England,Appears as Inse (Ince)
5387,1,november,1323,1-11-1323,Halton,SJ5203083366,53.345,-2.722,England,N/A
5388,2,november,1323,2-11-1323,Halton,SJ5203083366,53.345,-2.722,England,N/A
5389,3,november,1323,3-11-1323,Halton,SJ5203083366,53.345,-2.722,England,N/A
5390,4,november,1323,4-11-1323,Ince,SJ4502576432,53.282,-2.826,England,Inse (Ince)
5391,5,november,1323,5-11-1323,Ince,SJ4502576432,53.282,-2.826,England,Appears as Inse
5392,6,november,1323,6-11-1323,Ince,SJ4502576432,53.282,-2.826,England,Appears as Inse
5393,7,november,1323,7-11-1323,Langford,TL1844040796,52.0529,-0.2741,England,N/A
5394,8,november,1323,8-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5395,8,november,1323,8-11-1323,Croxden,SK0681639184,52.95,-1.9,England,N/A
5396,9,november,1323,9-11-1323,Dale,SK4364138820,52.945,-1.352,England,N/A
5397,9,november,1323,9-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5398,10,november,1323,10-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5399,11,november,1323,11-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5400,12,november,1323,12-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5401,13,november,1323,13-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5402,14,november,1323,14-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5403,15,november,1323,15-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5404,16,november,1323,16-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5405,17,november,1323,17-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5406,18,november,1323,18-11-1323,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
5407,1,december,1323,1-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5408,3,december,1323,3-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5409,5,december,1323,5-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5410,6,december,1323,6-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5411,7,december,1323,7-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5412,7,december,1323,7-12-1323,Bearpark,NZ2389543098,54.782222,-1.63,England,Appears as Beaurepair
5413,8,december,1323,8-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5414,10,december,1323,10-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5415,11,december,1323,11-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5416,12,december,1323,12-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5417,13,december,1323,13-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5418,14,december,1323,14-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5419,15,december,1323,15-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5420,16,december,1323,16-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5421,17,december,1323,17-12-1323,Tutbury,SK2124128547,52.854,-1.686,England,N/A
5422,18,december,1323,18-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5423,19,december,1323,19-12-1323,Tutbury,SK2124128547,52.854,-1.686,England,N/A
5424,20,december,1323,20-12-1323,Ravensdale,SK2755243819,52.991,-1.591,England,N/A
5425,23,december,1323,23-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5426,24,december,1323,24-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5427,25,december,1323,25-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5428,26,december,1323,26-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5429,27,december,1323,27-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5430,28,december,1323,28-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5431,30,december,1323,30-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5432,31,december,1323,31-12-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5433,1,january,1323,1-1-1323,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5434,2,january,1324,2-1-1324,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5435,3,january,1324,3-1-1324,Kenilworth,SP2794172163,52.346833,-1.5912539,England,N/A
5436,4,january,1324,4-1-1324,Henley,SU7653082475,51.536,-0.898,England,Appears as Henle
5437,5,january,1324,5-1-1324,Henley,SU7653082475,51.536,-0.898,England,N/A
5438,6,january,1324,6-1-1324,Henley,SU7653082475,51.536,-0.898,England,N/A
5439,7,january,1324,7-1-1324,Feckenham,SP0083161317,52.250033,-1.989251,England,N/A
5440,7,january,1324,7-1-1324,Henley,SU7653082475,51.536,-0.898,England,Appears as Henle
5441,9,january,1324,9-1-1324,Henley,SU7653082475,51.536,-0.898,England,Appears as Henle
5442,9,january,1324,9-1-1324,Worcester,SO8505854885,52.192,-2.22,England,N/A
5443,10,january,1324,10-1-1324,Worcester,SO8505854885,52.192,-2.22,England,N/A
5444,11,january,1324,11-1-1324,Worcester,SO8505854885,52.192,-2.22,England,N/A
5445,12,january,1324,12-1-1324,Worcester,SO8505854885,52.192,-2.22,England,N/A
5446,15,january,1324,15-1-1324,Worcester,SO8505854885,52.192,-2.22,England,N/A
5447,15,january,1324,15-1-1324,Tewkesbury,SO8911032406,51.99,-2.16,England,N/A
5448,16,january,1324,16-1-1324,Tewkesbury,SO8911032406,51.99,-2.16,England,N/A
5449,18,january,1324,18-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5450,19,january,1324,19-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5451,20,january,1324,20-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5452,21,january,1324,21-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5453,22,january,1324,22-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5454,23,january,1324,23-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5455,23,january,1324,23-1-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5456,24,january,1324,24-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5457,25,january,1324,25-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5458,26,january,1324,26-1-1324,Bristol,ST5833772855,51.453134,-2.6009817,England,N/A
5459,27,january,1324,27-1-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5460,28,january,1324,28-1-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5461,29,january,1324,29-1-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5462,30,january,1324,30-1-1324,Gloucester,SO8320018600,51.865722,-2.2453868,England,N/A
5463,31,january,1324,31-1-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5464,1,february,1324,1-2-1324,Bristol,ST5833772855,51.453134,-2.6009817,England,N/A
5465,3,february,1324,3-2-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5466,4,february,1324,4-2-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5467,5,february,1324,5-2-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5468,6,february,1324,6-2-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5469,8,february,1324,8-2-1324,Bristol,ST5833772855,51.453134,-2.6009817,England,N/A
5470,9,february,1324,9-2-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5471,10,february,1324,10-2-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5472,11,february,1324,11-2-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5473,12,february,1324,12-2-1324,Iron Acton,ST6799283447,51.549,-2.463,England,N/A
5474,12,february,1324,12-2-1324,Berkeley,ST6836999238,51.691,-2.459,England,N/A
5475,18,february,1324,18-2-1324,Odiham,SU7410151081,51.25409,-0.93957,England,N/A
5476,18,february,1324,18-2-1324,Newbury,SU4719267103,51.401,-1.323,England,N/A
5477,22,february,1324,22-2-1324,Fulham,TQ2543377527,51.4828,-0.195,England,N/A
5478,23,february,1324,23-2-1324,Fulham,TQ2543377527,51.4828,-0.195,England,N/A
5479,26,february,1324,26-2-1324,Fulham,TQ2543377527,51.4828,-0.195,England,N/A
5480,26,february,1324,26-2-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5481,27,february,1324,27-2-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5482,28,february,1324,28-2-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5483,29,february,1324,29-2-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5484,1,march,1324,1-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5485,2,march,1324,2-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5486,3,march,1324,3-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5487,4,march,1324,4-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5488,5,march,1324,5-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5489,6,march,1324,6-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5490,7,march,1324,7-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5491,8,march,1324,8-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5492,9,march,1324,9-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5493,10,march,1324,10-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5494,11,march,1324,11-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5495,12,march,1324,12-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5496,13,march,1324,13-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5497,14,march,1324,14-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5498,15,march,1324,15-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5499,16,march,1324,16-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5500,17,march,1324,17-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5501,18,march,1324,18-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5502,19,march,1324,19-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5503,20,march,1324,20-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5504,21,march,1324,21-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5505,22,march,1324,22-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5506,23,march,1324,23-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5507,24,march,1324,24-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5508,25,march,1324,25-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5509,26,march,1324,26-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5510,27,march,1324,27-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5511,28,march,1324,28-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5512,29,march,1324,29-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5513,30,march,1324,30-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5514,31,march,1324,31-3-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5515,1,april,1324,1-4-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5516,2,april,1324,2-4-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5517,4,april,1324,4-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5518,6,april,1324,6-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5519,7,april,1324,7-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5520,8,april,1324,8-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5521,9,april,1324,9-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5522,10,april,1324,10-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5523,11,april,1324,11-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5524,12,april,1324,12-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5525,13,april,1324,13-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5526,14,april,1324,14-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5527,15,april,1324,15-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5528,16,april,1324,16-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5529,17,april,1324,17-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5530,18,april,1324,18-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5531,19,april,1324,19-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5532,20,april,1324,20-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5533,21,april,1324,21-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5534,22,april,1324,22-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5535,23,april,1324,23-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5536,24,april,1324,24-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5537,26,april,1324,26-4-1324,Langley,TL0657302592,51.711944,-0.458889,England,N/A
5538,27,april,1324,27-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5539,28,april,1324,28-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5540,29,april,1324,29-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5541,30,april,1324,30-4-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5542,1,may,1324,1-5-1324,Fulmer,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
5543,2,may,1324,2-5-1324,Sheen,TQ2055375318,51.464,-0.266,England,N/A
5544,3,may,1324,3-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5545,4,may,1324,4-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5546,5,may,1324,5-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5547,6,may,1324,6-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5548,7,may,1324,7-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5549,8,may,1324,8-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5550,9,may,1324,9-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5551,10,may,1324,10-5-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5552,10,may,1324,10-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5553,11,may,1324,11-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5554,12,may,1324,12-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5555,13,may,1324,13-5-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5556,14,may,1324,14-5-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5557,15,may,1324,15-5-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5558,16,may,1324,16-5-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5559,18,may,1324,18-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5560,19,may,1324,19-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5561,20,may,1324,20-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5562,28,may,1324,28-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5563,29,may,1324,29-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5564,30,may,1324,30-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5565,31,may,1324,31-5-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5566,1,june,1324,1-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5567,2,june,1324,2-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5568,3,june,1324,3-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5569,4,june,1324,4-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5570,5,june,1324,5-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5571,6,june,1324,6-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5572,7,june,1324,7-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5573,8,june,1324,8-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5574,9,june,1324,9-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5575,10,june,1324,10-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5576,11,june,1324,11-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5577,12,june,1324,12-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5578,13,june,1324,13-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5579,14,june,1324,14-6-1324,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
5580,15,june,1324,15-6-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5581,16,june,1324,16-6-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5582,17,june,1324,17-6-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5583,18,june,1324,18-6-1324,Tower of London,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5584,19,june,1324,19-6-1324,Tonbridge,TQ5914346849,51.1987,0.2764,England,N/A
5585,21,june,1324,21-6-1324,Hadley,TQ2462896112,51.65,-0.2,England,N/A
5586,22,june,1324,22-6-1324,Northfleet,TQ6273073820,51.44,0.34,England,Appears as Northflete
5587,23,june,1324,23-6-1324,Tonbridge,TQ5914346849,51.1987,0.2764,England,N/A
5588,24,june,1324,24-6-1324,Tonbridge,TQ5914346849,51.1987,0.2764,England,N/A
